date,ind,maxtp,ind.1,mintp,igmin,gmin,ind.2,rain,cbl,wdsp,ind.3,hm,ind.4,ddhm,ind.5,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
27-Jul-12,0,18.9,0,10.1,0,6.1,0,0,1009.7,6.3,0,12,0,280,0,18,18.017,3.1,4.2,11.4,11.4,4.7,1875
28-Jul-12,0,18.3,0,7.7,0,3.9,0,1.1,1005.2,7.3,0,15,0,270,0,23,16.157,2.6,3.7,12.7,12.7,6.2,1678
29-Jul-12,0,17.1,0,8.6,0,6.5,0,0.7,1005.2,7.5,0,14,0,260,0,22,15.903,2.7,3.9,14.3,14.3,8.2,1868
30-Jul-12,0,18.1,0,7.5,0,2.8,0,0,1006.2,6.2,0,13,0,200,0,18,16.493,2.8,3.9,16.8,16.8,11,1897
31-Jul-12,0,17.3,0,11.5,0,10.7,0,7.5,999.8,8.5,0,18,0,160,0,25,16.058,1.1,1.6,10.2,10.2,4.6,595
01-Aug-12,0,18.8,0,11.6,0,14.1,0,7.9,993.2,11.2,0,18,0,180,0,26,16.692,2,3,4.2,4.2,-1.3,1185
02-Aug-12,0,19.6,0,10,0,7.6,0,0,998,9.3,0,16,0,180,0,24,16.565,3,4.2,7,7,1.8,1814
03-Aug-12,0,19.9,0,13.4,0,11.6,0,3.8,997.3,9.1,0,16,0,170,0,25,17.392,3.1,4.3,6.1,6.1,1,1827
04-Aug-12,0,18.6,0,10.2,0,13.5,0,6,997.2,5.6,0,11,0,100,0,18,17.247,2.1,2.9,2.1,2.1,-2.8,1310
05-Aug-12,0,18.9,0,9.7,0,11,0,1.1,999.8,5.3,0,11,0,330,0,17,16.538,2,2.8,3,3,-1.7,1202
06-Aug-12,0,18.2,0,11.2,0,12.3,0,1.9,1004.1,5.8,0,12,0,250,0,17,16.667,2.3,3,3.3,3.3,-1.3,1265
07-Aug-12,0,18.2,0,12.1,0,13.4,0,0,1010.6,4.1,0,9,0,180,0,14,17.325,1.9,2.5,5.2,5.2,0.7,1118
08-Aug-12,0,21.5,0,13.4,0,13.8,0,0,1015.9,3.6,0,7,0,160,0,12,18.743,2.3,3,7.3,7.3,3,1293
09-Aug-12,0,24,0,15,0,16.3,0,0,1019.2,3.3,0,7,0,170,0,11,19.753,2.7,3.5,9.9,9.9,5.7,1411
10-Aug-12,0,23.9,0,12,0,8.4,0,0,1017.5,4.2,0,10,0,120,0,16,20.785,3.7,4.9,13.2,13.2,9.4,2407
11-Aug-12,0,22.2,0,12.5,0,9.5,0,0,1009.4,7.4,0,17,0,120,0,25,19.312,2.8,3.7,15.7,15.7,12.2,1493
12-Aug-12,0,21.4,0,15.1,0,14.5,0,6.8,1000.9,8.2,0,17,0,190,0,25,19.475,2.6,3.6,11.1,11.1,7.9,1553
13-Aug-12,0,22,0,15.2,0,14.3,0,2.5,995.3,9.3,0,14,0,180,0,21,19.525,3.1,4.3,11.4,11.4,8.5,1850
14-Aug-12,0,22,0,14,0,12,0,0.4,998.8,7.1,0,14,0,170,0,19,19.345,3,4,13.7,13.7,11.1,1771
15-Aug-12,0,18.6,0,14.5,0,13.8,0,25.4,990.1,13.7,0,23,0,150,0,36,17.502,1.8,2.5,0,-10,-10,688
16-Aug-12,0,19.6,0,13.6,0,11.4,0,11.8,994.1,11.8,0,18,0,180,0,29,16.952,2.4,3.4,0,-9.4,-10,1294
17-Aug-12,0,19.6,0,15.7,0,14.9,0,3,997.1,7.8,0,12,0,170,0,17,18.247,1.7,2.4,0,-1.3,-10,949
18-Aug-12,0,21.6,0,15.2,0,14.4,0,0,1003.6,8,0,15,0,190,0,19,19.185,3.1,4.2,3.1,3.1,-6.4,1841
19-Aug-12,0,20,0,13.8,0,11.5,0,0,1007.5,7.5,0,15,0,180,0,22,17.96,2,2.7,5,5,-4.2,1036
20-Aug-12,0,22.4,0,13.8,0,10.6,0,0.1,1009.1,8,0,13,0,210,0,18,18.772,3,4.1,7.8,7.8,-1,1809
21-Aug-12,0,20.1,0,11.2,0,8.3,0,5.1,1007.6,7.4,0,17,0,260,0,25,17.708,2.5,3.5,5,5,-3.6,1625
22-Aug-12,0,19.1,0,11.9,0,9,0,0.7,1008.2,9.4,0,19,0,270,0,27,16.628,2.7,3.9,6.9,6.9,-1.4,1760
23-Aug-12,0,17.5,0,12,0,10.2,0,1.4,1003.7,5.7,0,11,0,200,0,15,16.215,1.6,2.1,7,7,-1.1,801
24-Aug-12,0,15.1,0,12.1,0,10.5,0,15.2,994.1,5.5,0,11,0,70,0,20,15.108,1,1.3,0,-7.3,-10,389
25-Aug-12,0,19.2,0,10.8,0,12.1,0,2.4,998.3,7.5,0,15,0,290,0,23,16.317,2.5,3.5,0.1,0.1,-9.4,1620
26-Aug-12,0,17.7,0,8.4,0,3.4,0,0.1,1005.1,7.9,0,15,0,160,0,23,15.767,2,2.9,2,2,-7,1456
27-Aug-12,0,19.4,0,11.7,0,13.7,0,22.4,997.1,11,0,20,0,160,0,31,16.823,1.6,2.4,0,-10,-10,906
28-Aug-12,0,18.2,0,10.2,0,8.2,0,5.3,999.3,11,0,19,0,200,0,34,15.52,2.3,3.4,0,-3,-10,1573
29-Aug-12,0,18.5,0,11.9,0,8.5,0,4.2,998.1,8.3,0,18,0,180,0,29,15.405,2.1,2.9,0,-2.1,-10,1233
30-Aug-12,0,16.3,0,8.9,0,9.9,0,0,1013.2,7.6,0,14,0,350,0,24,14.662,2.2,3,2.2,2.2,-7.3,1408
31-Aug-12,0,18.2,0,8.7,0,4.5,0,0.2,1022.3,4.8,0,9,0,250,0,14,14.003,1.3,1.7,3.3,3.3,-5.8,561
01-Sep-12,0,20.3,0,11.7,0,8.3,0,0,1017.3,8.7,0,18,0,220,0,25,15.785,2.5,3.4,5.7,5.7,-3.1,1550
02-Sep-12,0,20.9,0,11.2,0,14.4,0,0,1017.3,4.3,0,8,0,340,0,14,17.965,2.2,2.9,7.7,7.7,-0.7,1450
03-Sep-12,0,22.3,0,8.8,0,4.9,0,0,1018.2,5.8,0,11,0,190,0,17,17.087,2.4,3.3,10,10,1.7,1588
04-Sep-12,0,19,0,9.7,0,14,0,0,1019,6.1,0,11,0,350,0,16,18.055,2.1,3,11.9,11.9,3.8,1646
05-Sep-12,0,18.4,0,6.6,0,2.1,0,0,1023.2,3,0,7,0,350,0,11,15.745,2,2.7,13.7,13.7,5.8,1415
06-Sep-12,0,21.3,0,6.7,0,2.6,0,0,1019.8,5.9,0,13,0,240,0,18,16.292,2.7,3.7,16,16,8.5,1865
07-Sep-12,0,18.8,0,10.8,0,7.2,0,0,1016.8,2.3,0,6,0,280,0,8,16.905,1.3,1.7,17.1,17.1,9.8,707
08-Sep-12,0,19.2,0,11.2,0,13,0,0,1010,6.3,0,13,0,160,0,18,18.54,2.2,3.2,19,19,12,1809
09-Sep-12,0,20.9,0,13.1,0,7.9,0,0.4,999.3,9.1,0,17,0,170,0,26,16.958,1.8,2.3,20.1,20.1,13.4,728
10-Sep-12,0,16,0,9.6,0,11,0,6.4,999.1,5.7,0,12,0,210,0,18,15.462,0.9,1.3,14.5,14.5,7.9,480
11-Sep-12,0,15,0,7.8,0,6.2,0,1.4,1005.6,9.5,0,18,0,280,0,32,13.222,1.9,2.7,14.7,14.7,8.4,1208
12-Sep-12,0,18,0,6.6,0,7.8,0,0,1010,7.4,0,16,0,270,0,23,13.738,1.8,2.4,16.2,16.2,10.1,1099
13-Sep-12,0,19.5,0,5.6,0,2.4,0,0,1009.8,8.2,0,17,0,250,0,25,14.12,1.9,2.5,17.8,17.8,12,1100
14-Sep-12,0,18,0,10.4,0,10.3,0,0.1,1008,9.6,0,17,0,280,0,27,14.922,1.8,2.5,19.2,19.2,13.7,1072
15-Sep-12,0,16.4,0,11.2,0,5.8,0,0.1,1008.8,6,0,12,0,230,0,18,14.75,1.3,1.7,20.2,20.2,14.9,577
16-Sep-12,0,17.5,0,8.7,0,9.6,0,2.2,1003.1,8.8,0,17,0,270,0,25,14.372,1.4,2,19.2,19.2,14,812
17-Sep-12,0,15.3,0,8.2,0,5.1,0,0.9,1002.7,9.2,0,16,0,220,0,24,12.885,1.6,2.3,19.6,19.6,14.7,1142
18-Sep-12,0,14.5,0,7,0,5,0,1.8,1009.4,8.7,0,16,0,300,0,30,12.158,2,2.8,19.5,19.5,14.8,1460
19-Sep-12,0,15.5,0,5.2,0,0.6,0,0,1014.7,5.5,0,13,0,240,0,18,12.16,1.6,2.2,20.8,20.8,16.3,1229
20-Sep-12,0,15.8,0,9.7,0,5.9,0,0.1,1010.7,6.2,0,13,0,210,0,17,13.65,1.3,1.7,21.7,21.7,17.4,691
21-Sep-12,0,14.6,0,3.1,0,8.1,0,3.1,1010.8,5.4,0,12,0,40,0,21,13.403,1.2,1.7,19.6,19.6,15.4,1129
22-Sep-12,0,14,0,2,0,-2.5,0,0,1011.4,2.8,0,11,0,160,0,15,10.847,1.2,1.7,20.6,20.6,16.5,1050
23-Sep-12,0,14.4,0,2.2,0,-1.5,0,0,999.9,3,0,10,0,130,0,16,10.27,1,1.3,21.3,21.3,17.4,613
24-Sep-12,0,10,0,7.6,0,3.9,0,4.7,985.6,7.3,0,11,0,300,0,18,10.785,0.7,1,17.2,17.2,13.4,410
25-Sep-12,0,10.8,0,8.3,0,7.8,0,12.8,979.5,8.8,0,13,0,330,0,21,10.468,0.7,1,5,5,1.3,285
26-Sep-12,0,15.2,0,8.6,0,8.1,0,2.2,990.3,11.6,0,17,0,340,0,30,11.28,1.5,2,4.3,4.3,0.6,653
27-Sep-12,0,13.7,0,8.3,0,6.2,0,0.5,1002,6.7,0,12,0,190,0,17,11.327,1.3,1.7,5,5,1.4,768
28-Sep-12,0,15.2,0,7.7,0,7.5,0,0.2,1004.8,9.4,0,18,0,250,0,25,11.917,1.4,2.1,6.2,6.2,2.6,1141
29-Sep-12,0,14.9,0,6.8,0,3.4,0,0,1010.7,8.7,0,14,0,270,0,21,10.99,1.4,2,7.5,7.5,4,982
30-Sep-12,0,16.3,0,10.2,0,10.1,0,1,1005,9.3,0,17,0,200,0,24,13.07,1.1,1.5,7.6,7.6,4.2,639
01-Oct-12,0,15.2,0,9,0,7.3,0,0.5,1000.2,8.9,0,17,0,220,0,25,12.485,1.6,2.2,8.6,8.6,5.3,1090
02-Oct-12,0,15.3,0,7.3,0,5.7,0,1.3,994.7,10,0,19,0,240,0,28,11.32,1.5,2,8.6,8.6,5.4,932
03-Oct-12,0,13.5,0,6.4,0,3.1,0,1.4,994.8,9,0,19,0,250,0,28,10.41,1.4,2,8.6,8.6,5.5,1163
04-Oct-12,0,13.5,0,5.9,0,0.8,0,0.9,997.3,6.8,0,16,0,160,0,24,10.177,1.1,1.6,8.7,8.7,5.7,881
05-Oct-12,0,11.6,0,5.4,0,5.6,0,0,998.5,5.6,0,11,0,230,0,14,10.215,0.8,1.1,9.4,9.4,6.5,498
06-Oct-12,0,13.3,0,0.7,0,-2.9,0,0,1007.8,1.8,0,6,0,10,0,9,9.777,0.8,1.2,10.2,10.2,7.3,815
07-Oct-12,0,13,0,4.3,0,1.4,0,1.7,1012.3,4,0,8,0,110,0,15,10.477,0.8,1.1,9.2,9.2,6.4,566
08-Oct-12,0,13.4,0,6.4,0,7.2,0,5.5,1007.9,4.4,0,9,0,10,0,15,11.323,0.7,1,4.4,4.4,1.6,348
09-Oct-12,0,13.9,0,4.4,0,2.5,0,0,1008.6,2.7,0,6,0,120,0,9,10.405,0.8,1.1,5.1,5.1,2.5,668
10-Oct-12,0,15.4,0,8.9,0,7.9,0,0.7,1002.6,4.2,0,12,0,160,0,16,11.915,0.7,0.9,5.1,5.1,2.4,251
11-Oct-12,0,13.4,0,5.5,0,12.1,0,9.9,995.2,7.5,0,12,0,310,0,22,11.837,0.6,0.8,0,-4.3,-6.9,239
12-Oct-12,0,12.3,0,3.8,0,-0.6,0,1.9,999,5.7,0,15,0,250,0,23,8.995,1,1.4,0,-0.9,-7.4,1000
13-Oct-12,0,12,0,2.3,0,-2.6,0,1.7,998.1,2.8,0,8,0,270,0,14,8.576,0.8,1.2,0,-0.9,-8,894
14-Oct-12,0,10.2,0,0.1,0,-3.8,0,1.9,996.7,4,0,11,0,290,0,16,7.532,0.5,0.7,0,-1.4,-9,347
15-Oct-12,0,10,0,7.1,0,5.8,0,5.8,989.6,4.6,0,19,0,210,0,29,9.642,0.6,0.9,0,-5.2,-10,424
16-Oct-12,0,12.8,0,5.6,0,2.9,0,0,987.6,9.9,0,22,0,280,0,34,9.347,1,1.4,1,1,-8.5,858
17-Oct-12,0,12.5,0,7.9,0,3.7,0,19,980.1,11.5,0,22,0,140,0,38,9.895,0.9,1.2,0,-10,-10,381
18-Oct-12,0,13.4,0,7.1,0,2.6,0,3,985.7,7.1,0,17,0,140,0,28,10.238,0.8,1.1,0,-2.2,-10,721
19-Oct-12,0,12,0,7.4,0,1.1,0,0,998.2,2.5,0,6,0,320,0,9,10.467,0.5,0.7,0.5,0.5,-9,387
20-Oct-12,0,14.6,0,8.2,0,7.3,0,0.1,1005,4.5,0,13,0,180,0,17,10.942,0.8,1.1,1.3,1.3,-7.8,648
21-Oct-12,0,14.1,0,7,0,2.9,0,0.2,1010.4,4.2,0,10,0,120,0,17,10.24,0.6,0.9,1.7,1.7,-7,722
22-Oct-12,0,13.5,0,6.5,0,0.4,0,0,1014.7,2.4,0,5,0,340,0,7,10.35,0.5,0.8,2.2,2.2,-6.1,421
23-Oct-12,0,14.9,0,10.7,0,9.1,0,0,1018.2,4.2,0,9,0,340,0,13,11.887,0.6,0.8,2.8,2.8,-5.2,226
24-Oct-12,0,14.4,0,11.6,0,10.3,0,0,1014.7,6.5,0,12,0,50,0,19,11.952,0.7,0.9,3.5,3.5,-4.2,155
25-Oct-12,0,12.6,0,9.7,0,9.7,0,0,1010.4,5.3,0,11,0,50,0,18,11.415,0.7,0.9,4.3,4.3,-3.2,58
26-Oct-12,0,9.8,0,0.7,0,4.1,0,0,1012.8,8.3,0,17,0,20,0,25,8.59,0.8,1.1,5.1,5.1,-2.2,439
27-Oct-12,0,8,0,-2.1,0,-6.7,0,0.1,1017.7,5.4,0,11,0,350,0,15,5.384,0.5,0.8,5.5,5.5,-1.7,808
28-Oct-12,0,8.5,0,6.7,0,1.4,0,1.8,1006.3,8.7,0,13,0,210,0,18,7.407,0.8,1,4.4,4.4,-2.6,94
29-Oct-12,0,8.3,0,4.8,0,4.6,0,0.1,1001.2,4.3,0,8,0,340,0,12,7.835,0.5,0.6,4.7,4.7,-2.1,188
30-Oct-12,0,9.9,0,2.6,0,-1.7,0,0,993.8,6.8,0,15,0,220,0,20,6.703,0.6,0.8,5.3,5.3,-1.4,473
31-Oct-12,0,8.6,0,0.3,0,4.9,0,5.9,976.4,6.4,0,16,0,260,0,21,7.032,0.4,0.5,0,-0.3,-6.9,242
01-Nov-12,0,7.7,0,-1.1,0,-5.5,0,0,972.6,8,0,16,0,220,0,24,5.236,0.5,0.7,0.5,0.5,-6.1,666
02-Nov-12,0,9.8,0,1.6,0,-1.3,0,0,980,8.5,0,21,0,270,0,30,5.097,0.8,1,1.3,1.3,-5,637
03-Nov-12,0,8,0,1.3,0,-1.6,0,0,984,8.1,0,17,0,200,0,24,4.334,0.7,1,2,2,-4,723
04-Nov-12,0,9.3,0,4.3,0,-1.5,0,9.9,985.6,7.4,0,13,0,160,0,18,5.508,0.7,0.9,0,-7.2,-10,334
05-Nov-12,0,9.4,0,0.7,0,-1,0,0,1002.7,6.5,0,11,0,10,0,16,5.26,0.4,0.6,0.4,0.4,-9.1,647
06-Nov-12,0,11.1,0,3,0,-1,0,0,1016.2,7.2,0,13,0,280,0,19,6.429,0.6,0.7,1,1,-8.1,359
07-Nov-12,0,12.1,0,8.3,0,6.4,0,0,1015.9,9.3,0,18,0,220,0,25,8.092,0.9,1.1,1.8,1.8,-6.8,364
08-Nov-12,0,10.9,0,6.1,0,4.5,0,0,1008.8,7,0,12,0,220,0,21,8.325,0.5,0.7,2.4,2.4,-5.9,442
09-Nov-12,0,9.8,0,3.3,0,2.8,0,6.3,997.3,8.4,0,14,0,170,0,19,7.827,0.3,0.5,0,-3.6,-10,181
10-Nov-12,0,8.9,0,1.2,0,-1.7,0,0.1,991.8,5.9,0,13,0,280,0,19,5.315,0.4,0.6,0.3,0.3,-9.2,388
11-Nov-12,0,9.8,0,0.1,0,-5.4,0,1,1002.6,3.7,0,10,0,270,0,14,4.887,0.3,0.5,0,-0.4,-9.4,450
12-Nov-12,0,13.7,0,6.2,0,-0.4,0,2.8,1006.3,9.2,0,15,0,170,0,22,8.786,0.5,0.6,0,-2.3,-10,238
13-Nov-12,0,13,0,11.6,0,10.6,0,1.1,1010.3,14.1,0,21,0,190,0,30,10.525,0.7,0.9,0,-0.4,-9.9,167
14-Nov-12,0,12.9,0,7.2,0,8.6,0,0.6,1014.9,6.9,0,14,0,190,0,19,10.59,0.2,0.4,0,-0.4,-9.8,348
15-Nov-12,0,11.9,0,6.4,0,0.8,0,0.3,1013.3,3.4,0,7,0,170,0,10,9.21,0.2,0.4,0,-0.1,-9.4,403
16-Nov-12,0,8.7,0,4.6,0,0.4,0,1.4,1005.2,2.2,0,5,0,300,0,7,8.212,0.3,0.4,0,-1.1,-10,110
17-Nov-12,0,8.6,0,1.9,0,-1.9,0,0.1,1002.2,5.2,0,14,0,240,0,20,6.464,0.1,0.2,0,0,-9.4,545
18-Nov-12,0,10.6,0,0,0,-4.7,0,14.2,999,9.3,0,22,0,180,0,32,4.422,0.4,0.5,0,-10,-10,220
19-Nov-12,0,13.2,0,9.8,0,-0.8,0,9.2,989.7,14.2,0,22,0,180,0,34,9.177,0.6,0.8,0,-8.6,-10,255
20-Nov-12,0,12.5,0,5.5,0,7.7,0,0.7,991.3,11.9,0,24,0,200,0,37,8.93,0.4,0.5,0,-0.3,-9.8,428
21-Nov-12,0,11.1,0,1.7,0,-3.5,0,3.4,996.6,7.4,0,17,0,190,0,26,6.582,0.2,0.3,0,-3.2,-10,450
22-Nov-12,0,11.8,0,4,0,-0.7,0,7.4,990.5,11.8,0,27,0,180,0,40,7.753,0.7,0.9,0,-6.7,-10,97
23-Nov-12,0,8.7,0,0,0,-0.7,0,0.6,1000.5,6.4,0,14,0,230,0,21,5.022,0.2,0.3,0,-0.4,-9.9,460
24-Nov-12,0,4.1,0,-2,0,-6.2,0,2.4,1001.1,3.5,0,8,0,330,0,14,2.889,0.3,0.4,0,-2.1,-10,100
25-Nov-12,0,5.5,0,-0.5,0,-4.3,0,14.7,992.6,6.3,0,17,0,340,0,28,3.403,0.3,0.4,0,-10,-10,106
26-Nov-12,0,7.7,0,3.8,0,-1.8,0,4.7,998.5,11.8,0,16,0,340,0,28,4.563,0.7,0.9,0,-4,-10,193
27-Nov-12,0,6.6,0,1.4,0,0.6,0,0,1009,8.4,0,13,0,350,0,19,3.274,0.4,0.5,0.4,0.4,-9.1,377
28-Nov-12,0,5.6,0,0,0,-2.6,0,0,1014,5.4,0,10,0,340,0,16,2.46,0.1,0.2,0.6,0.6,-8.5,397
29-Nov-12,0,3.3,0,-2.3,0,-6.3,0,0,1009.1,1.7,0,5,0,340,0,7,1.95,0.1,0.2,0.7,0.7,-8,234
30-Nov-12,0,6.1,0,-1.4,0,-5.3,0,0,1006.5,2.9,0,7,0,340,0,10,2.829,0.1,0.2,0.8,0.8,-7.4,228
01-Dec-12,0,6.3,0,-0.1,0,-2.9,0,0.2,1011,3.5,0,8,0,330,0,12,3.189,0,0,0.6,0.6,-7.3,361
02-Dec-12,0,9.9,0,0.5,0,-2.6,0,6.2,1006.2,4.6,0,10,0,170,0,13,3.56,0.3,0.4,0,-5.3,-10,68
03-Dec-12,0,10.1,0,2.7,0,0.9,0,1.8,1000.6,7.8,0,18,0,270,0,31,4.788,0.1,0.1,0,-1.7,-10,349
04-Dec-12,0,6.9,0,1.6,0,-0.4,0,0.5,997.7,9,0,16,0,260,0,22,3.18,0.4,0.4,0,-0.1,-9.6,293
05-Dec-12,0,4.7,0,-2,0,-1.5,0,0.2,1005.1,5.1,0,11,0,340,0,18,2.746,0,0.1,0,-0.2,-9.3,357
06-Dec-12,0,7,0,-1.4,0,-7.2,0,4.2,1001.6,11,0,19,0,250,0,29,2.214,0.4,0.6,0,-3.8,-10,57
07-Dec-12,0,7.4,0,-0.1,0,1.2,0,0.3,1005.7,9.8,0,18,0,270,0,27,2.789,0.3,0.3,0,0,-9.5,376
08-Dec-12,0,7.6,0,-2.7,0,-8.1,0,0,1018.5,4.3,0,11,0,270,0,17,2.368,0.1,0.1,0.1,0.1,-8.9,235
09-Dec-12,0,8.2,0,2.2,0,-1.2,0,0,1016.8,7.1,0,15,0,270,0,20,4.922,0.4,0.5,0.5,0.5,-8.1,136
10-Dec-12,0,2.4,0,-2.9,0,-7.3,0,0,1019.5,2.7,0,7,0,320,0,12,1.566,0,0,0.5,0.5,-7.7,295
11-Dec-12,0,4.7,0,-3.7,0,-10.2,0,0,1019.2,4,0,8,0,130,0,13,0.639,0,0.1,0.5,0.5,-7.3,325
12-Dec-12,0,5.4,0,0.5,0,-4.7,0,0.4,1007.6,5.8,0,9,0,120,0,14,0.909,0.4,0.6,0.5,0.5,-6.9,50
13-Dec-12,0,5.7,0,-1.1,0,-7.4,0,0.6,990.3,7.3,0,15,0,120,0,24,1.511,0.2,0.3,0.2,0.2,-6.9,173
14-Dec-12,0,9.5,0,5.4,0,-4.5,0,5.8,972.8,10.1,0,18,0,130,0,27,4.957,0.5,0.6,0,-5.2,-10,123
15-Dec-12,0,9.3,0,4.2,0,3,0,0.1,978.5,8.2,0,12,0,210,0,18,4.709,0.3,0.4,0.2,0.2,-9.3,279
16-Dec-12,0,9.2,0,2.6,0,-0.2,0,2,984.5,7.7,0,12,0,180,0,21,3.662,0.2,0.3,0,-1.5,-10,208
17-Dec-12,0,8.8,0,4.4,0,1.9,0,2.3,994.7,8.3,0,14,0,230,0,21,4.872,0.5,0.6,0,-1.8,-10,134
18-Dec-12,0,7.4,0,2.7,0,-2.3,0,0,1006.4,4.6,0,14,0,120,0,21,4.425,0.2,0.3,0.2,0.2,-9.3,147
19-Dec-12,0,10.4,0,6.5,0,0.8,0,5.2,999.9,8.3,0,21,0,120,0,33,6.121,0.4,0.5,0,-4.5,-10,71
20-Dec-12,0,7.7,0,6,0,3.2,0,1.1,993.1,3.5,0,7,0,270,0,11,6.294,0.3,0.4,0,-0.8,-10,64
21-Dec-12,0,8,0,1,0,-2,0,1.7,999.1,4.5,0,14,0,130,0,22,5.075,0.1,0.2,0,-1.6,-10,188
22-Dec-12,0,13.6,0,7.9,0,-0.4,0,7.8,988.5,9.6,0,22,0,210,0,39,8.232,0.5,0.7,0,-7.3,-10,52
23-Dec-12,0,12.6,0,4.7,0,5.7,0,0.2,988.4,12.1,0,30,0,230,0,43,6.757,0.6,0.8,0.4,0.4,-9.1,141
24-Dec-12,0,9.5,0,5.2,0,2.6,0,2.1,987.3,6.3,0,14,0,170,0,20,6.288,0.3,0.4,0,-1.3,-10,193
25-Dec-12,0,8.2,0,3.1,0,2,0,2.2,986.9,5.2,0,13,0,230,0,20,5.399,0.1,0.2,0,-2.1,-10,270
26-Dec-12,0,9.3,0,3.7,0,-0.5,0,5.2,991,11.1,0,22,0,250,0,32,4.748,0.5,0.6,0,-4.7,-10,160
27-Dec-12,0,8.1,0,3.8,0,1.8,0,6.8,997,7.1,0,13,0,270,0,18,4.436,0.3,0.3,0,-6.5,-10,302
28-Dec-12,0,11.6,0,5.8,0,2.3,0,4,996.1,15.9,0,29,0,180,0,41,7.405,0.5,0.7,0,-3.5,-10,54
29-Dec-12,0,9.6,0,2.7,0,5.4,0,0.7,988.4,10.3,0,21,0,230,0,32,6.657,0.3,0.4,0,-0.4,-9.9,244
30-Dec-12,0,10.9,0,2.3,0,0.8,0,2.8,994.5,14.2,0,23,0,200,0,34,4.924,0.7,0.8,0,-2.1,-10,193
31-Dec-12,0,11,0,3.3,0,3.3,0,3.7,989.5,11.8,0,24,0,210,0,35,7.144,0.5,0.6,0,-3.2,-10,193
01-Jan-13,0,7.1,0,2.6,0,0.8,0,0.1,1003.3,9.8,0,15,0,270,0,21,3.923,0.4,0.4,0.3,0.3,-9.2,342
02-Jan-13,0,12.6,0,5.5,0,1.7,0,0,1015.7,7.5,0,14,0,260,0,21,6.796,0.5,0.6,0.7,0.7,-8.3,168
03-Jan-13,0,12.9,0,9.3,0,8.2,0,0,1023.5,7.3,0,14,0,210,0,19,8.668,0.3,0.4,1.1,1.1,-7.6,283
04-Jan-13,0,10.7,0,8.2,0,7.2,0,0,1026.1,8,0,16,0,170,0,23,8.323,0.6,0.8,1.7,1.7,-6.6,82
05-Jan-13,0,11.1,0,8.3,0,8,0,0.1,1022.6,8.6,0,15,0,190,0,22,8.592,0.5,0.6,2,2,-5.9,96
06-Jan-13,0,10.4,0,8.9,0,5.3,0,0.1,1020,8.4,0,14,0,170,0,20,8.533,0.5,0.6,2.4,2.4,-5.2,72
07-Jan-13,0,10.9,0,9.5,0,8.1,0,1.8,1012.8,12.2,0,19,0,180,0,25,9.062,0.5,0.7,1.1,1.1,-6.2,44
08-Jan-13,0,11.4,0,1.3,0,8.8,0,1.1,1013.6,5.7,0,16,0,180,0,23,8.678,0.1,0.1,0.1,0.1,-7,274
09-Jan-13,0,5.9,0,-1.4,0,-5,0,0,1013.8,0.2,0,4,0,170,0,7,4.013,0,0,0.1,0.1,-6.6,315
10-Jan-13,0,8.6,0,0.6,0,-6.9,0,1.4,1008.3,4.1,0,12,0,270,0,16,4.215,0.3,0.4,0,-1.1,-7.4,163
11-Jan-13,0,8.7,0,-0.9,0,-6.4,0,0.4,1005.6,4.9,0,9,0,130,0,13,3.28,0.2,0.3,0,-0.2,-7.2,193
12-Jan-13,0,7,0,0.1,0,-0.6,0,0.5,1005,5.1,0,10,0,80,0,16,4.599,0.3,0.4,0,-0.2,-7.1,136
13-Jan-13,0,3.3,0,-3,0,-7.4,0,0.7,1012.7,2.7,0,7,0,280,0,10,1.977,0.2,0.2,0,-0.5,-7.3,162
14-Jan-13,0,6.5,0,2.5,0,-3.1,0,1,1009.2,7.4,0,12,0,310,0,20,3.273,0.3,0.4,0,-0.7,-7.5,285
15-Jan-13,0,4.1,0,-1.7,0,-6.6,0,0,1003.2,3.2,0,8,0,310,0,13,1.94,0.1,0.2,0.1,0.1,-7,300
16-Jan-13,0,5.7,0,2.5,0,-5,0,7.7,1001.2,5.4,0,8,0,130,0,12,3.649,0.4,0.5,0,-7.2,-10,68
17-Jan-13,0,8.6,0,5,0,3.3,0,3.6,997.2,7.9,0,19,0,140,0,30,5.595,0.3,0.5,0,-3.3,-10,165
18-Jan-13,0,8.3,0,2.5,0,2.1,0,5.5,986.4,9,0,22,0,130,0,35,5.253,0.5,0.6,0,-5,-10,182
19-Jan-13,0,4.1,0,0.5,0,0,0,0.3,989.4,4,0,8,0,120,0,13,3.949,0.3,0.4,0,0,-9.5,144
20-Jan-13,0,2.1,0,0.8,0,-1.5,0,0,990.6,3.6,0,8,0,80,0,13,2.707,0.5,0.6,0.5,0.5,-8.6,76
21-Jan-13,0,3.3,0,-2.9,0,-2.4,0,0,986.8,3,0,6,0,350,0,10,2.336,0.2,0.3,0.7,0.7,-7.9,218
22-Jan-13,0,2.4,0,-3.6,0,-8.7,0,0,993.6,3.4,0,7,0,350,0,11,1.348,0,0.1,0.7,0.7,-7.5,511
23-Jan-13,0,4.4,0,-3.1,0,-7.5,0,0,1000.8,3.2,0,10,0,80,0,17,1.433,0.3,0.4,1,1,-6.8,250
24-Jan-13,0,6,0,0.2,0,-3.2,0,0.2,1006,4.8,0,12,0,150,0,17,2.79,0.2,0.4,1.1,1.1,-6.4,322
